,m_poor_1_33,g01_edu_1,g01_atten_1,g01_cm_1,g01_nutri_1,g01_elec_1,g01_toilet_1,g01_water_1,g01_house_1,g01_fuel_1,g01_asset_1,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
1881,0,0.169559345,0.016464546,0.002940208,0.202256024,0.006678356,0.213029251,0.039424144,0.305420011,0.076006576,0.095322393,5,State,urban/rural,Education,statesector,1,Karnataka,NA,No education / Preschool,NA,NA,NA,NA
1882,1,0.728054881,0.143758148,0.096667789,0.516992688,0.195819348,0.766103208,0.089910895,0.581411779,0.522614956,0.494568914,5,State,urban/rural,Education,statesector,1,Karnataka,NA,No education / Preschool,NA,NA,NA,NA
1883,0,0.164274812,0.015185669,0.007561309,0.196387202,0.016589735,0.189074025,0.049228221,0.228194609,0.053285595,0.065273553,5,State,urban/rural,Education,statesector,1,Karnataka,NA,Primary,NA,NA,NA,NA
1884,1,0.741243184,0.038479999,0.108197927,0.626828551,0.13219215,0.70347476,0.14937152,0.558604419,0.462936878,0.47660023,5,State,urban/rural,Education,statesector,1,Karnataka,NA,Primary,NA,NA,NA,NA
1885,0,0,0.004960686,0.001985031,0.162489951,0.002882133,0.127436474,0.03635725,0.210539132,0.021750243,0.03287071,5,State,urban/rural,Education,statesector,1,Karnataka,NA,Secondary,NA,NA,NA,NA
1886,1,0,0.345429301,0.289052665,0.967037201,0,0.627821565,0.112173609,0.653225303,0.372567683,0.256340474,5,State,urban/rural,Education,statesector,1,Karnataka,NA,Secondary,NA,NA,NA,NA
1887,0,0,0.001880198,0.005026497,0.11556875,0.002915718,0.089520596,0.035368346,0.186492622,0.006583756,0.015770894,5,State,urban/rural,Education,statesector,1,Karnataka,NA,Higher,NA,NA,NA,NA
1888,1,0,0.345772743,0.523639441,0.907703757,0,0.271612644,0.073679842,0.476360589,0.149204254,0.048728533,5,State,urban/rural,Education,statesector,1,Karnataka,NA,Higher,NA,NA,NA,NA
1889,0,0,0,0,0,0,0.129421711,0,0.048000421,0,0,5,State,urban/rural,Education,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
1890,1,1,0,0,1,0,1,0,0,1,0,5,State,urban/rural,Education,statesector,1,Karnataka,NA,NA,NA,NA,NA,NA
1891,0,0.236968637,0.004041023,0,0.129343793,0.018374098,0.039038282,0.08357276,0.19152388,0.519076586,0.144742951,5,State,urban/rural,Education,statesector,0,Kerala,NA,No education / Preschool,NA,NA,NA,NA
1892,1,0.870998919,0.008414695,0.018112265,0.263923436,0.187698305,0.261929631,0.385842353,0.571232498,0.852941036,0.819449246,5,State,urban/rural,Education,statesector,0,Kerala,NA,No education / Preschool,NA,NA,NA,NA
1893,0,0.178282335,0.000232735,0.001890451,0.144530371,0.004257909,0.015328058,0.065055721,0.18510884,0.416723996,0.072008364,5,State,urban/rural,Education,statesector,0,Kerala,NA,Primary,NA,NA,NA,NA
1894,1,0.834973037,0.012517101,0,0.237074628,0.114110857,0.268503159,0.436077327,0.727623522,0.949424028,0.761120558,5,State,urban/rural,Education,statesector,0,Kerala,NA,Primary,NA,NA,NA,NA
1895,0,0,0.001049348,0.001060093,0.118884094,0.004566896,0.014251308,0.068314649,0.148218378,0.302764058,0.026109369,5,State,urban/rural,Education,statesector,0,Kerala,NA,Secondary,NA,NA,NA,NA
1896,1,0,0.095048234,0.023305498,1,0.41450721,0.131428048,0.413255692,0.663892508,0.709715426,0.692625821,5,State,urban/rural,Education,statesector,0,Kerala,NA,Secondary,NA,NA,NA,NA
1897,0,0,0.003509906,0.002592407,0.11108955,0.000968356,0.00550838,0.024586894,0.093126252,0.122371972,0.004795417,5,State,urban/rural,Education,statesector,0,Kerala,NA,Higher,NA,NA,NA,NA
1898,0,0,0,0,0.390118182,0,0,0,0.073657468,0.359499156,0,5,State,urban/rural,Education,statesector,0,Kerala,NA,NA,NA,NA,NA,NA
1899,0,0.238138333,0,0,0.163244322,0,0.025073815,0.034312293,0.29119578,0.36184448,0.070611149,5,State,urban/rural,Education,statesector,1,Kerala,NA,No education / Preschool,NA,NA,NA,NA
1900,1,0.895704389,0,0,0.104295619,0,0.294643939,0.190348327,0.809651673,1,1,5,State,urban/rural,Education,statesector,1,Kerala,NA,No education / Preschool,NA,NA,NA,NA
1901,0,0.180432707,0.000898677,0.002308912,0.10505949,0.000700582,0.00583273,0.041913927,0.188462764,0.332950801,0.053010654,5,State,urban/rural,Education,statesector,1,Kerala,NA,Primary,NA,NA,NA,NA
1902,1,0.855968058,0.029693035,0.072375625,0.144031942,0.169984922,0.055623092,0.05441992,0.72322458,0.897931337,0.970306993,5,State,urban/rural,Education,statesector,1,Kerala,NA,Primary,NA,NA,NA,NA
1903,0,0,0.001641194,0.001246128,0.113972671,0.001298287,0.010969838,0.036874827,0.166572645,0.205519974,0.027790755,5,State,urban/rural,Education,statesector,1,Kerala,NA,Secondary,NA,NA,NA,NA
1904,1,0,0.120607212,0.127991334,1,0,0.572824836,0.567642689,0.383398086,0.751401424,0.099544443,5,State,urban/rural,Education,statesector,1,Kerala,NA,Secondary,NA,NA,NA,NA
1905,0,0,0,0,0.083280593,0,0.0120733,0.025845876,0.127518877,0.034845717,0.006509402,5,State,urban/rural,Education,statesector,1,Kerala,NA,Higher,NA,NA,NA,NA
1906,0,0,0,0,0,0,0,0,0.399370402,0,0,5,State,urban/rural,Education,statesector,1,Kerala,NA,NA,NA,NA,NA,NA
1907,0,0.053547416,0.014737022,0.005560194,0.086069062,0.002002786,0.71487093,0.162197828,0.603767753,0.292519152,0.051298745,5,State,urban/rural,Education,statesector,0,Ladakh,NA,No education / Preschool,NA,NA,NA,NA
1908,1,0.610494912,0.202800989,0.056463096,0.423799932,0.01480798,0.899339318,0.413712889,0.878904402,0.466673583,0.227085546,5,State,urban/rural,Education,statesector,0,Ladakh,NA,No education / Preschool,NA,NA,NA,NA
1909,0,0.020582434,0,0,0.039444409,0,0.646028042,0.162915766,0.652912617,0.294302166,0.082083844,5,State,urban/rural,Education,statesector,0,Ladakh,NA,Primary,NA,NA,NA,NA
1910,1,0.897292495,0.123326123,0,0.576592922,0,1,0.552722931,0.642570496,0.499811172,0,5,State,urban/rural,Education,statesector,0,Ladakh,NA,Primary,NA,NA,NA,NA
1911,0,0,0.006878203,0.0063841,0.120484948,0.006356284,0.591737449,0.141834483,0.613797784,0.252272248,0.018353024,5,State,urban/rural,Education,statesector,0,Ladakh,NA,Secondary,NA,NA,NA,NA
1912,1,0,0.258792788,0.066780351,0.829915583,0.027488643,0.895763993,0.342125505,0.929333508,0.689466298,0,5,State,urban/rural,Education,statesector,0,Ladakh,NA,Secondary,NA,NA,NA,NA
1913,0,0,0.014574387,0,0.122590877,0,0.46549201,0.108030103,0.474743694,0.217241719,0.023406927,5,State,urban/rural,Education,statesector,0,Ladakh,NA,Higher,NA,NA,NA,NA
1914,1,0,0.51595825,0,0.829509079,0,0.824054837,0.48404175,1,0.5076828,0.169522136,5,State,urban/rural,Education,statesector,0,Ladakh,NA,Higher,NA,NA,NA,NA
1915,0,0,0,0,0,0,0,0,0,0,0,5,State,urban/rural,Education,statesector,0,Ladakh,NA,NA,NA,NA,NA,NA
1916,0,0.106344752,0.008133943,0,0.068204142,0.01770239,0.474211603,0.063722879,0.463813037,0.014216539,0.014453599,5,State,urban/rural,Education,statesector,1,Ladakh,NA,No education / Preschool,NA,NA,NA,NA
1917,1,0.661061406,0,0.171626791,0.660997927,0,0.677940667,0.50631386,0.67081666,0,0.169469297,5,State,urban/rural,Education,statesector,1,Ladakh,NA,No education / Preschool,NA,NA,NA,NA
1918,0,0.036800645,0,0.03851581,0.129412889,0,0.312069297,0.120977528,0.427430689,0,0,5,State,urban/rural,Education,statesector,1,Ladakh,NA,Primary,NA,NA,NA,NA
1919,1,1,0,0,1,0,1,0,1,1,0,5,State,urban/rural,Education,statesector,1,Ladakh,NA,Primary,NA,NA,NA,NA
1920,0,0,0.03795547,0.00637322,0.161585391,0,0.17552878,0.032374829,0.321849912,0.027500071,0.019262604,5,State,urban/rural,Education,statesector,1,Ladakh,NA,Secondary,NA,NA,NA,NA
1921,0,0,0,0.025729362,0.083053283,0,0.076427229,0.016618378,0.163029522,0,0,5,State,urban/rural,Education,statesector,1,Ladakh,NA,Higher,NA,NA,NA,NA
1922,0,0.124774441,0,0,0.098332226,0,0,0.098332226,0.399941415,0.385892272,0.098332226,5,State,urban/rural,Education,statesector,0,Lakshadweep,NA,No education / Preschool,NA,NA,NA,NA
1923,0,0.083410531,0,0,0.203071117,0,0,0.1147862,0.195199117,0.687665582,0.137836203,5,State,urban/rural,Education,statesector,0,Lakshadweep,NA,Primary,NA,NA,NA,NA
1924,0,0,0,0.014533811,0.275551349,0,0,0.160949796,0.172943711,0.630182683,0.020937698,5,State,urban/rural,Education,statesector,0,Lakshadweep,NA,Secondary,NA,NA,NA,NA
1925,1,0,0,0,1,0,0,0.63349551,1,1,0.63349551,5,State,urban/rural,Education,statesector,0,Lakshadweep,NA,Secondary,NA,NA,NA,NA
1926,0,0,0,0,0.167293057,0,0,0.171228155,0.150234744,0.338521212,0,5,State,urban/rural,Education,statesector,0,Lakshadweep,NA,Higher,NA,NA,NA,NA
1927,0,0.117743284,0,0,0.179487914,0,0,0.081231296,0.067165747,0.320509493,0,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,No education / Preschool,NA,NA,NA,NA
1928,1,0,1,0,1,0,0,0,0,0,0,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,No education / Preschool,NA,NA,NA,NA
1929,0,0.112040073,0.00546975,0,0.167383745,0,0.005159154,0.059730891,0.09924522,0.328509808,0.005659218,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,Primary,NA,NA,NA,NA
1930,1,1,0.479136914,0,0.520863116,0,0,0,0,1,0,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,Primary,NA,NA,NA,NA
1931,0,0,0.002784629,0,0.145595238,0.008266581,0.002511,0.04620349,0.070981689,0.210570768,0.013395331,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,Secondary,NA,NA,NA,NA
1932,1,0,1,0,1,0,0,0,1,0,0,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,Secondary,NA,NA,NA,NA
1933,0,0,0,0,0.147895381,0,0,0.011306425,0.13452521,0.108064331,0.011662057,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,Higher,NA,NA,NA,NA
1934,0,0.469275236,0,0,0.530724764,0,0,0,0,0,0,5,State,urban/rural,Education,statesector,1,Lakshadweep,NA,NA,NA,NA,NA,NA
1935,0,0.137623489,0.018031226,0.005908042,0.182523161,0.013302256,0.335421324,0.231705308,0.650673985,0.771727741,0.169143945,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,No education / Preschool,NA,NA,NA,NA
1936,1,0.703590155,0.165255561,0.041113488,0.407373399,0.060575098,0.675679088,0.43456623,0.908298075,0.943503201,0.58376503,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,No education / Preschool,NA,NA,NA,NA
1937,0,0.138493448,0.012540125,0.003932441,0.183567092,0.011676418,0.307374954,0.19885987,0.582460225,0.691608906,0.131898016,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,Primary,NA,NA,NA,NA
1938,1,0.625419438,0.1382837,0.050669137,0.496180892,0.048669279,0.693657577,0.411634326,0.88975054,0.926179647,0.47550413,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,Primary,NA,NA,NA,NA
1939,0,0,0.011831154,0.007271644,0.208132878,0.009548354,0.330465198,0.192029327,0.548300147,0.640294611,0.128693029,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA
1940,1,0,0.158485696,0.099310994,0.895453393,0.038906734,0.744314432,0.448778301,0.892253637,0.934792161,0.339615673,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA
1941,0,0,0.009108865,0.003934802,0.197276518,0.005433338,0.217577487,0.140516177,0.371097118,0.444555521,0.064520657,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,Higher,NA,NA,NA,NA
1942,1,0,0.09919437,0.114620931,0.938919663,0.020657178,0.724885523,0.404492676,0.863536,0.92278868,0.255661011,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,Higher,NA,NA,NA,NA
1943,0,0.097867519,0.02212758,0,0.22040689,0,0.255643159,0.044862423,0.54032433,0.517442405,0.151187614,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA
1944,1,0.662189186,0.224044278,0,0.551687717,0.052646115,0.749294281,0.660798073,1,0.935228586,0.520411074,5,State,urban/rural,Education,statesector,0,Madhya Pradesh,NA,NA,NA,NA,NA,NA
1945,0,0.193410575,0.024534782,0.005769148,0.208447188,0.003436445,0.22161366,0.073361129,0.28093487,0.213495627,0.118868858,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,No education / Preschool,NA,NA,NA,NA
1946,1,0.688797295,0.231309965,0.053971488,0.46421352,0.096009053,0.742899179,0.229328915,0.779205441,0.788897038,0.519789875,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,No education / Preschool,NA,NA,NA,NA
1947,0,0.141729459,0.02092763,0.005511772,0.229806155,0.00841067,0.196961671,0.053655449,0.228248984,0.181346178,0.070360579,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,Primary,NA,NA,NA,NA
1948,1,0.669612467,0.214309976,0.074668378,0.57546109,0.015918078,0.625414014,0.312615395,0.656094313,0.620985448,0.368035942,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,Primary,NA,NA,NA,NA
1949,0,0,0.014138134,0.007809664,0.194753319,0.002463826,0.187107101,0.050257593,0.177866414,0.109633356,0.049523339,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA
1950,1,0,0.271018505,0.307448953,0.880786479,0.025164129,0.606518924,0.270667166,0.620871127,0.629696906,0.230057433,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA
1951,0,0,0.009080756,0.005214781,0.140020415,0.002565801,0.082593359,0.024335213,0.096618623,0.024178199,0.014749074,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,Higher,NA,NA,NA,NA
1952,1,0,0.342033267,0.273153573,0.944132864,0,0.761517823,0.127938449,0.394448549,0.331819922,0.171537563,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,Higher,NA,NA,NA,NA
1953,0,0,0,0,0.214884147,0,0.045722827,0.070471995,0.077724956,0.074240133,0,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA
1954,1,1,0,0,1,1,1,0,1,1,1,5,State,urban/rural,Education,statesector,1,Madhya Pradesh,NA,NA,NA,NA,NA,NA
1955,0,0.220039293,0.008082847,0.003392296,0.222914129,0.027420936,0.322676271,0.143987462,0.370270461,0.342062473,0.216763064,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,No education / Preschool,NA,NA,NA,NA
1956,1,0.724645913,0.089810818,0.022175431,0.402540207,0.182633862,0.723715544,0.313697666,0.808025122,0.786617398,0.717395067,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,No education / Preschool,NA,NA,NA,NA
1957,0,0.161017656,0.004819501,0.00290159,0.237508148,0.020772917,0.272661537,0.12258105,0.338772714,0.288896114,0.124616869,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,Primary,NA,NA,NA,NA
1958,1,0.638363302,0.069388531,0.042825531,0.516729712,0.153735787,0.686712444,0.350616723,0.801154017,0.766300023,0.570349395,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,Primary,NA,NA,NA,NA
1959,0,0,0.006236519,0.00431764,0.25488928,0.018332899,0.24735409,0.123719707,0.295316756,0.21955733,0.094633587,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,Secondary,NA,NA,NA,NA
1960,1,0,0.10003525,0.102973357,0.960905373,0.124823339,0.666805983,0.40492022,0.777346611,0.763247967,0.42355904,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,Secondary,NA,NA,NA,NA
1961,0,0,0.003713258,0.003602484,0.220960915,0.005856603,0.141981438,0.073548533,0.141131639,0.085073225,0.030357296,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,Higher,NA,NA,NA,NA
1962,1,0,0.110411122,0.091732062,0.955603898,0.065183684,0.633274496,0.440955639,0.786788642,0.752310455,0.348025531,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,Higher,NA,NA,NA,NA
1963,0,0.099416122,0,0,0.165165171,0,0.597369373,0.053410001,0.230499953,0.030183669,0.135926425,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,NA,NA,NA,NA,NA
1964,1,1,0,0,0,0.154191419,0.358072639,0,0.796118796,1,1,5,State,urban/rural,Education,statesector,0,Maharashtra,NA,NA,NA,NA,NA,NA
1965,0,0.202283353,0.014309172,0.004067543,0.232666403,0.009456977,0.384236991,0.010998436,0.10454236,0.045902982,0.128408149,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,No education / Preschool,NA,NA,NA,NA
1966,1,0.81113708,0.144629195,0.029536229,0.460250378,0.164462656,0.829280615,0.098923847,0.459338754,0.452598244,0.577331424,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,No education / Preschool,NA,NA,NA,NA
1967,0,0.131761596,0.017021896,0.00432071,0.238379702,0.007072901,0.360979617,0.010684123,0.105037317,0.039973743,0.087469414,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,Primary,NA,NA,NA,NA
1968,1,0.658697724,0.180417329,0.030561272,0.734149992,0.086588815,0.846611917,0.048511423,0.362250358,0.404925764,0.428880334,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,Primary,NA,NA,NA,NA
1969,0,0,0.011204286,0.002189941,0.200701803,0.006101528,0.263500273,0.014854985,0.068093568,0.016592124,0.051063709,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,Secondary,NA,NA,NA,NA
1970,1,0,0.305728406,0.47352314,0.968588829,0.135237396,0.499665916,0.067345649,0.273480296,0.131906733,0.246809468,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,Secondary,NA,NA,NA,NA
1971,0,0,0.002699564,0.004054441,0.125468865,0.002064006,0.067983106,0.004672208,0.024005784,0.00129587,0.015421057,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,Higher,NA,NA,NA,NA
1972,1,0,0.161292672,0.2608248,0.896592498,0.334355026,0.50829953,0.117384084,0.68129003,0.33295849,0.519925594,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,Higher,NA,NA,NA,NA
1973,0,0.045466606,0.088999338,0,0.686892688,0,0.143652856,0.035577688,0.045466606,0,0,5,State,urban/rural,Education,statesector,1,Maharashtra,NA,NA,NA,NA,NA,NA
1974,0,0.097800784,0.022043103,0.009801488,0.077137239,0.019992936,0.27134794,0.325810999,0.882495582,0.437150747,0.167508587,5,State,urban/rural,Education,statesector,0,Manipur,NA,No education / Preschool,NA,NA,NA,NA
1975,1,0.770109296,0.07244762,0.049363457,0.288859725,0.116195895,0.476414621,0.640028059,0.970287919,0.855509222,0.667388499,5,State,urban/rural,Education,statesector,0,Manipur,NA,No education / Preschool,NA,NA,NA,NA
1976,0,0.116918132,0.015153967,0.008909656,0.101748466,0.025932398,0.262618631,0.322365463,0.861167312,0.397266954,0.124501593,5,State,urban/rural,Education,statesector,0,Manipur,NA,Primary,NA,NA,NA,NA
1977,1,0.772870243,0.085042164,0.056405269,0.363514006,0.118764795,0.487618983,0.636957288,0.971892893,0.811538517,0.539205849,5,State,urban/rural,Education,statesector,0,Manipur,NA,Primary,NA,NA,NA,NA
1978,0,0,0.006379216,0.006435818,0.104380608,0.020974992,0.362993598,0.303926289,0.836022735,0.319526315,0.122921713,5,State,urban/rural,Education,statesector,0,Manipur,NA,Secondary,NA,NA,NA,NA
1979,1,0,0.09609241,0.115227982,0.872062325,0.054744661,0.513699651,0.725458443,0.95597142,0.780778825,0.482658684,5,State,urban/rural,Education,statesector,0,Manipur,NA,Secondary,NA,NA,NA,NA
1980,0,0,0.002918974,0.010635866,0.095500849,0.00270546,0.315638751,0.172843114,0.682067633,0.124606431,0.065113492,5,State,urban/rural,Education,statesector,0,Manipur,NA,Higher,NA,NA,NA,NA
1981,1,0,0.113671921,0.136146858,0.884991407,0,0.625133216,0.754657269,0.858143032,0.731232882,0.110309377,5,State,urban/rural,Education,statesector,0,Manipur,NA,Higher,NA,NA,NA,NA
1982,0,0,0,0,0.467387021,0,0.417377919,0.047989491,0.952010512,0.372708142,0.251558483,5,State,urban/rural,Education,statesector,0,Manipur,NA,NA,NA,NA,NA,NA
1983,0,0.09075395,0.009724244,0,0.083153479,0.006013019,0.501727045,0.187611893,0.702142477,0.216595918,0.140350744,5,State,urban/rural,Education,statesector,1,Manipur,NA,No education / Preschool,NA,NA,NA,NA
1984,1,0.559516609,0.136388525,0,0.385520011,0.050584342,0.694797218,0.450770199,0.963600755,0.86380446,0.62009865,5,State,urban/rural,Education,statesector,1,Manipur,NA,No education / Preschool,NA,NA,NA,NA
1985,0,0.10255985,0.006052271,0.010674824,0.110777751,0.008653065,0.402731866,0.115474544,0.726018548,0.171276942,0.116071135,5,State,urban/rural,Education,statesector,1,Manipur,NA,Primary,NA,NA,NA,NA
1986,1,0.579315007,0.118853204,0.183013424,0.433386445,0.149726868,0.856185138,0.280641139,0.94093442,0.480581224,0.447765291,5,State,urban/rural,Education,statesector,1,Manipur,NA,Primary,NA,NA,NA,NA
1987,0,0,0.008408235,0.008934571,0.098060042,0.007501854,0.427987486,0.12835978,0.653730452,0.113815069,0.08288493,5,State,urban/rural,Education,statesector,1,Manipur,NA,Secondary,NA,NA,NA,NA
1988,1,0,0.111499511,0.049103521,0.928171635,0.03201744,0.755089939,0.444707841,0.97954464,0.653117239,0.563013256,5,State,urban/rural,Education,statesector,1,Manipur,NA,Secondary,NA,NA,NA,NA
1989,0,0,0.009474502,0.001503751,0.104110733,0.005134812,0.34420228,0.094422512,0.405429035,0.041332711,0.016819173,5,State,urban/rural,Education,statesector,1,Manipur,NA,Higher,NA,NA,NA,NA
1990,1,0,0,0.469626933,1,0,0.530373037,0,0.530373037,0.530373037,0.530373037,5,State,urban/rural,Education,statesector,1,Manipur,NA,Higher,NA,NA,NA,NA
