,m_poor_1_33,wi_cat1,wi_cat2,wi_cat3,wi_cat4,wi_cat5,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
683,1,0.73064214,0.196427569,0.050875086,0.017390924,0.004664264,5,State,All,Education,state,99,Madhya Pradesh,NA,Primary,NA,NA,NA,NA
684,1,0.607689023,0.293514758,0.068301842,0.023001062,0.007493311,5,State,All,Education,state,99,Madhya Pradesh,NA,Secondary,NA,NA,NA,NA
685,1,0.39026165,0.293976516,0.186289102,0.082848884,0.046623856,5,State,All,Education,state,99,Madhya Pradesh,NA,Higher,NA,NA,NA,NA
686,1,0.811698854,0,0.188301161,0,0,5,State,All,Education,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA
687,1,0.723232567,0.227121487,0.033023089,0.013936846,0.00268604,5,State,All,Education,state,99,Maharashtra,NA,No education / Preschool,NA,NA,NA,NA
688,1,0.598742783,0.290050805,0.08620511,0.024283255,0.000718034,5,State,All,Education,state,99,Maharashtra,NA,Primary,NA,NA,NA,NA
689,1,0.404188037,0.375444621,0.095443785,0.098715059,0.026208479,5,State,All,Education,state,99,Maharashtra,NA,Secondary,NA,NA,NA,NA
690,1,0.407461852,0.39914611,0.073186226,0.022950688,0.097255141,5,State,All,Education,state,99,Maharashtra,NA,Higher,NA,NA,NA,NA
691,1,1,0,0,0,0,5,State,All,Education,state,99,Maharashtra,NA,NA,NA,NA,NA,NA
692,1,0.760856509,0.226209551,0.012933932,0,0,5,State,All,Education,state,99,Manipur,NA,No education / Preschool,NA,NA,NA,NA
693,1,0.716051102,0.240700901,0.036881715,0.006366288,0,5,State,All,Education,state,99,Manipur,NA,Primary,NA,NA,NA,NA
694,1,0.516321599,0.424527526,0.059150901,0,0,5,State,All,Education,state,99,Manipur,NA,Secondary,NA,NA,NA,NA
695,1,0.209299818,0.508876562,0.141789928,0.076090515,0.063943207,5,State,All,Education,state,99,Manipur,NA,Higher,NA,NA,NA,NA
696,1,0.760724545,0.217493668,0.018629262,0.002755643,0.000396888,5,State,All,Education,state,99,Meghalaya,NA,No education / Preschool,NA,NA,NA,NA
697,1,0.708136261,0.268234253,0.019741727,0.000499835,0.003387912,5,State,All,Education,state,99,Meghalaya,NA,Primary,NA,NA,NA,NA
698,1,0.711798728,0.259790778,0.027609915,0.000800587,0,5,State,All,Education,state,99,Meghalaya,NA,Secondary,NA,NA,NA,NA
699,1,0.322678834,0.625430584,0.051890604,0,0,5,State,All,Education,state,99,Meghalaya,NA,Higher,NA,NA,NA,NA
700,1,0,1,0,0,0,5,State,All,Education,state,99,Meghalaya,NA,NA,NA,NA,NA,NA
701,1,0.793345928,0.195978954,0.005407722,0.005267387,0,5,State,All,Education,state,99,Mizoram,NA,No education / Preschool,NA,NA,NA,NA
702,1,0.549663842,0.344323128,0.063496478,0.023589382,0.018927168,5,State,All,Education,state,99,Mizoram,NA,Primary,NA,NA,NA,NA
703,1,0.49084264,0.37205869,0.080069497,0.047074761,0.009954425,5,State,All,Education,state,99,Mizoram,NA,Secondary,NA,NA,NA,NA
704,1,0,0.42505601,0.208265409,0.171880856,0.19479771,5,State,All,Education,state,99,Mizoram,NA,Higher,NA,NA,NA,NA
705,1,1,0,0,0,0,5,State,All,Education,state,99,Mizoram,NA,NA,NA,NA,NA,NA
706,1,0.827915788,0.155491009,0.016593203,0,0,5,State,All,Education,state,99,Nagaland,NA,No education / Preschool,NA,NA,NA,NA
707,1,0.785086393,0.198339552,0.013936582,0.002637471,0,5,State,All,Education,state,99,Nagaland,NA,Primary,NA,NA,NA,NA
708,1,0.684780121,0.254297495,0.038794998,0.013410488,0.008716892,5,State,All,Education,state,99,Nagaland,NA,Secondary,NA,NA,NA,NA
709,1,0.376660019,0.297103673,0.193633065,0.039846569,0.092756651,5,State,All,Education,state,99,Nagaland,NA,Higher,NA,NA,NA,NA
710,1,NA,NA,NA,NA,NA,5,State,All,Education,state,99,Nagaland,NA,NA,NA,NA,NA,NA
711,1,0.908666193,0.082963698,0.007789404,0.000580715,0,5,State,All,Education,state,99,Odisha,NA,No education / Preschool,NA,NA,NA,NA
712,1,0.81860745,0.16001679,0.015468005,0.00528072,0.000627027,5,State,All,Education,state,99,Odisha,NA,Primary,NA,NA,NA,NA
713,1,0.756458938,0.204411238,0.027901467,0.008799874,0.002428493,5,State,All,Education,state,99,Odisha,NA,Secondary,NA,NA,NA,NA
714,1,0.604433119,0.277003855,0.050623849,0.027712967,0.040226217,5,State,All,Education,state,99,Odisha,NA,Higher,NA,NA,NA,NA
715,1,0.952554286,0.047445692,0,0,0,5,State,All,Education,state,99,Odisha,NA,NA,NA,NA,NA,NA
716,1,0.800368786,0.150459304,0.014413564,0.034758363,0,5,State,All,Education,state,99,Puducherry,NA,No education / Preschool,NA,NA,NA,NA
717,1,0.513444304,0.261022389,0.012855724,0.207206547,0.005471043,5,State,All,Education,state,99,Puducherry,NA,Primary,NA,NA,NA,NA
718,1,0.430196106,0.401638448,0.028328862,0.116016805,0.023819758,5,State,All,Education,state,99,Puducherry,NA,Secondary,NA,NA,NA,NA
719,1,0,0,0,0.136230096,0.863769889,5,State,All,Education,state,99,Puducherry,NA,Higher,NA,NA,NA,NA
720,1,0.226461649,0.34197709,0.203713745,0.156092778,0.071754739,5,State,All,Education,state,99,Punjab,NA,No education / Preschool,NA,NA,NA,NA
721,1,0.182516098,0.291518301,0.316269994,0.131823346,0.077872247,5,State,All,Education,state,99,Punjab,NA,Primary,NA,NA,NA,NA
722,1,0.106283508,0.137602687,0.214057997,0.31377551,0.228280291,5,State,All,Education,state,99,Punjab,NA,Secondary,NA,NA,NA,NA
723,1,0,0,0,0.193638474,0.806361496,5,State,All,Education,state,99,Punjab,NA,Higher,NA,NA,NA,NA
724,1,0.561886072,0.31098786,0.095511861,0.024207834,0.007406406,5,State,All,Education,state,99,Rajasthan,NA,No education / Preschool,NA,NA,NA,NA
725,1,0.475948155,0.316292077,0.134598941,0.060325049,0.012835778,5,State,All,Education,state,99,Rajasthan,NA,Primary,NA,NA,NA,NA
726,1,0.379661709,0.390487999,0.152601227,0.05786179,0.019387271,5,State,All,Education,state,99,Rajasthan,NA,Secondary,NA,NA,NA,NA
727,1,0.261168361,0.386167675,0.160243183,0.111405917,0.081014834,5,State,All,Education,state,99,Rajasthan,NA,Higher,NA,NA,NA,NA
728,1,0,0.837481201,0.162518799,0,0,5,State,All,Education,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
729,1,0.410014451,0.432895452,0.118926801,0.038163293,0,5,State,All,Education,state,99,Sikkim,NA,No education / Preschool,NA,NA,NA,NA
730,1,0.300643265,0.597119033,0.100310512,0.001927199,0,5,State,All,Education,state,99,Sikkim,NA,Primary,NA,NA,NA,NA
731,1,0.343165815,0.607976496,0.048857711,0,0,5,State,All,Education,state,99,Sikkim,NA,Secondary,NA,NA,NA,NA
732,1,0,0,0.202592418,0.797407568,0,5,State,All,Education,state,99,Sikkim,NA,Higher,NA,NA,NA,NA
733,1,0.729502916,0.226298466,0.023816565,0.016705802,0.003676219,5,State,All,Education,state,99,Tamil Nadu,NA,No education / Preschool,NA,NA,NA,NA
734,1,0.589085877,0.274187654,0.097899228,0.036039036,0.002788222,5,State,All,Education,state,99,Tamil Nadu,NA,Primary,NA,NA,NA,NA
735,1,0.315795451,0.32117644,0.211494893,0.119421706,0.032111518,5,State,All,Education,state,99,Tamil Nadu,NA,Secondary,NA,NA,NA,NA
736,1,0.245302841,0.419236451,0.183521718,0.109852917,0.042086076,5,State,All,Education,state,99,Tamil Nadu,NA,Higher,NA,NA,NA,NA
737,1,0,0,0,1,0,5,State,All,Education,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
738,1,0.552526772,0.285906971,0.129010379,0.028721217,0.003834665,5,State,All,Education,state,99,Telangana,NA,No education / Preschool,NA,NA,NA,NA
739,1,0.355396599,0.338855028,0.242337301,0.04784289,0.015568173,5,State,All,Education,state,99,Telangana,NA,Primary,NA,NA,NA,NA
740,1,0.401147962,0.286149591,0.166452467,0.087272972,0.058977023,5,State,All,Education,state,99,Telangana,NA,Secondary,NA,NA,NA,NA
741,1,0,0.24856177,0.060380764,0.586073935,0.104983516,5,State,All,Education,state,99,Telangana,NA,Higher,NA,NA,NA,NA
742,1,0,0.683036864,0.316963106,0,0,5,State,All,Education,state,99,Telangana,NA,NA,NA,NA,NA,NA
743,1,0.873237729,0.118077829,0.008684441,0,0,5,State,All,Education,state,99,Tripura,NA,No education / Preschool,NA,NA,NA,NA
744,1,0.832075834,0.164298415,0.003625732,0,0,5,State,All,Education,state,99,Tripura,NA,Primary,NA,NA,NA,NA
745,1,0.674508154,0.293283612,0.032208223,0,0,5,State,All,Education,state,99,Tripura,NA,Secondary,NA,NA,NA,NA
746,1,0.586374938,0.413625091,0,0,0,5,State,All,Education,state,99,Tripura,NA,Higher,NA,NA,NA,NA
747,1,1,0,0,0,0,5,State,All,Education,state,99,Tripura,NA,NA,NA,NA,NA,NA
748,1,0.663865864,0.207483634,0.080682144,0.036299553,0.011668781,5,State,All,Education,state,99,Uttar Pradesh,NA,No education / Preschool,NA,NA,NA,NA
749,1,0.609299242,0.240938812,0.087678485,0.045013096,0.017070342,5,State,All,Education,state,99,Uttar Pradesh,NA,Primary,NA,NA,NA,NA
750,1,0.538200498,0.30186978,0.098759815,0.040877942,0.020291971,5,State,All,Education,state,99,Uttar Pradesh,NA,Secondary,NA,NA,NA,NA
751,1,0.374126941,0.35531643,0.128735408,0.069445357,0.072375871,5,State,All,Education,state,99,Uttar Pradesh,NA,Higher,NA,NA,NA,NA
752,1,0.701605439,0.127888739,0.064330645,0.106175177,0,5,State,All,Education,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
753,1,0.442587256,0.301124752,0.143606782,0.099662513,0.01301869,5,State,All,Education,state,99,Uttarakhand,NA,No education / Preschool,NA,NA,NA,NA
754,1,0.32779938,0.425002515,0.151136145,0.071547717,0.02451425,5,State,All,Education,state,99,Uttarakhand,NA,Primary,NA,NA,NA,NA
755,1,0.279223233,0.389660597,0.183511302,0.113114625,0.03449025,5,State,All,Education,state,99,Uttarakhand,NA,Secondary,NA,NA,NA,NA
756,1,0.133802727,0.405860454,0.025249664,0.271754235,0.163332909,5,State,All,Education,state,99,Uttarakhand,NA,Higher,NA,NA,NA,NA
757,1,0,0,0,1,0,5,State,All,Education,state,99,Uttarakhand,NA,NA,NA,NA,NA,NA
758,1,0.867695391,0.115175962,0.015859997,0.001268652,0,5,State,All,Education,state,99,West Bengal,NA,No education / Preschool,NA,NA,NA,NA
759,1,0.786827505,0.171328172,0.035951711,0.005892597,0,5,State,All,Education,state,99,West Bengal,NA,Primary,NA,NA,NA,NA
760,1,0.74319154,0.209880874,0.034660742,0.005562039,0.006704831,5,State,All,Education,state,99,West Bengal,NA,Secondary,NA,NA,NA,NA
761,1,0.548715651,0.34648934,0.104795024,0,0,5,State,All,Education,state,99,West Bengal,NA,Higher,NA,NA,NA,NA
762,1,0.873690784,0.126309216,0,0,0,5,State,All,Education,state,99,West Bengal,NA,NA,NA,NA,NA,NA
763,1,0.840137899,0.159862086,0,0,0,5,State,urban/rural,Education,statesector,0,Andaman & Nicobar Islands,NA,No education / Preschool,NA,NA,NA,NA
764,1,0.739715993,0.232999429,0.027284544,0,0,5,State,urban/rural,Education,statesector,0,Andaman & Nicobar Islands,NA,Primary,NA,NA,NA,NA
765,1,0.789588571,0.162075192,0.048336234,0,0,5,State,urban/rural,Education,statesector,0,Andaman & Nicobar Islands,NA,Secondary,NA,NA,NA,NA
766,1,0,1,0,0,0,5,State,urban/rural,Education,statesector,1,Andaman & Nicobar Islands,NA,No education / Preschool,NA,NA,NA,NA
767,1,0,0,0.462076873,0.537923098,0,5,State,urban/rural,Education,statesector,1,Andaman & Nicobar Islands,NA,Primary,NA,NA,NA,NA
768,1,1,0,0,0,0,5,State,urban/rural,Education,statesector,1,Andaman & Nicobar Islands,NA,Secondary,NA,NA,NA,NA
769,1,0.558666587,0.328656167,0.081684761,0.029183105,0.001809373,5,State,urban/rural,Education,statesector,0,Andhra Pradesh,NA,No education / Preschool,NA,NA,NA,NA
770,1,0.383672595,0.359547913,0.170110896,0.081120007,0.005548582,5,State,urban/rural,Education,statesector,0,Andhra Pradesh,NA,Primary,NA,NA,NA,NA
771,1,0.467832118,0.430529416,0.086170837,0.01546762,0,5,State,urban/rural,Education,statesector,0,Andhra Pradesh,NA,Secondary,NA,NA,NA,NA
772,1,0.344660878,0.18300806,0.257943332,0.120429128,0.093958609,5,State,urban/rural,Education,statesector,0,Andhra Pradesh,NA,Higher,NA,NA,NA,NA
773,1,0.247185439,0.348175496,0.308355331,0.096283734,0,5,State,urban/rural,Education,statesector,1,Andhra Pradesh,NA,No education / Preschool,NA,NA,NA,NA
774,1,0.216203555,0.265831888,0.312582761,0.205381811,0,5,State,urban/rural,Education,statesector,1,Andhra Pradesh,NA,Primary,NA,NA,NA,NA
775,1,0.230584115,0.077874415,0,0.691541493,0,5,State,urban/rural,Education,statesector,1,Andhra Pradesh,NA,Secondary,NA,NA,NA,NA
776,1,0,0,0,0,1,5,State,urban/rural,Education,statesector,1,Andhra Pradesh,NA,Higher,NA,NA,NA,NA
777,1,0.781467319,0.174831882,0.032697897,0.011002934,0,5,State,urban/rural,Education,statesector,0,Arunachal Pradesh,NA,No education / Preschool,NA,NA,NA,NA
778,1,0.714859366,0.236659467,0.039856218,0.003612961,0.005012001,5,State,urban/rural,Education,statesector,0,Arunachal Pradesh,NA,Primary,NA,NA,NA,NA
779,1,0.586797714,0.369672239,0.022707626,0.020822393,0,5,State,urban/rural,Education,statesector,0,Arunachal Pradesh,NA,Secondary,NA,NA,NA,NA
780,1,0.357201725,0.348285228,0.093540996,0.109890252,0.091081813,5,State,urban/rural,Education,statesector,0,Arunachal Pradesh,NA,Higher,NA,NA,NA,NA
781,1,0,1,0,0,0,5,State,urban/rural,Education,statesector,0,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
782,1,0.423959881,0.358978301,0.167138442,0.041615549,0.008307828,5,State,urban/rural,Education,statesector,1,Arunachal Pradesh,NA,No education / Preschool,NA,NA,NA,NA
783,1,0.346354187,0.451478392,0.141000733,0.061166681,0,5,State,urban/rural,Education,statesector,1,Arunachal Pradesh,NA,Primary,NA,NA,NA,NA
784,1,0.128616229,0.592088699,0.150039628,0.129255474,0,5,State,urban/rural,Education,statesector,1,Arunachal Pradesh,NA,Secondary,NA,NA,NA,NA
785,1,0.147035435,0.471292734,0,0.154912233,0.226759583,5,State,urban/rural,Education,statesector,1,Arunachal Pradesh,NA,Higher,NA,NA,NA,NA
786,1,0.880116045,0.112840608,0.007043365,0,0,5,State,urban/rural,Education,statesector,0,Assam,NA,No education / Preschool,NA,NA,NA,NA
787,1,0.816984594,0.170777813,0.011877001,0.000360569,0,5,State,urban/rural,Education,statesector,0,Assam,NA,Primary,NA,NA,NA,NA
788,1,0.679492354,0.296143502,0.018635763,0.0057284,0,5,State,urban/rural,Education,statesector,0,Assam,NA,Secondary,NA,NA,NA,NA
789,1,0.528558135,0.373531133,0.097910702,0,0,5,State,urban/rural,Education,statesector,0,Assam,NA,Higher,NA,NA,NA,NA
790,1,0.536792815,0.337396115,0.115961038,0.009850019,0,5,State,urban/rural,Education,statesector,1,Assam,NA,No education / Preschool,NA,NA,NA,NA
791,1,0.386637211,0.454246402,0.15185079,0.007265593,0,5,State,urban/rural,Education,statesector,1,Assam,NA,Primary,NA,NA,NA,NA
792,1,0.323742807,0.455527544,0.123184755,0.013124063,0.084420823,5,State,urban/rural,Education,statesector,1,Assam,NA,Secondary,NA,NA,NA,NA
793,1,0.515576363,0.484423608,0,0,0,5,State,urban/rural,Education,statesector,1,Assam,NA,Higher,NA,NA,NA,NA
794,1,0.851205468,0.130319759,0.016232394,0.001998625,0.000243751,5,State,urban/rural,Education,statesector,0,Bihar,NA,No education / Preschool,NA,NA,NA,NA
795,1,0.773421645,0.204612628,0.021224413,0.000741292,0,5,State,urban/rural,Education,statesector,0,Bihar,NA,Primary,NA,NA,NA,NA
796,1,0.693931401,0.25816232,0.037193537,0.00968028,0.001032454,5,State,urban/rural,Education,statesector,0,Bihar,NA,Secondary,NA,NA,NA,NA
797,1,0.53960526,0.307533711,0.120551005,0.027837157,0.004472885,5,State,urban/rural,Education,statesector,0,Bihar,NA,Higher,NA,NA,NA,NA
798,1,1,0,0,0,0,5,State,urban/rural,Education,statesector,0,Bihar,NA,NA,NA,NA,NA,NA
799,1,0.606966734,0.254602402,0.093166888,0.045264017,0,5,State,urban/rural,Education,statesector,1,Bihar,NA,No education / Preschool,NA,NA,NA,NA
800,1,0.487821937,0.245910481,0.18742229,0.0788453,0,5,State,urban/rural,Education,statesector,1,Bihar,NA,Primary,NA,NA,NA,NA
801,1,0.445406377,0.236842677,0.184970677,0.128099635,0.004680623,5,State,urban/rural,Education,statesector,1,Bihar,NA,Secondary,NA,NA,NA,NA
802,1,0.280524164,0.199303761,0.52017206,0,0,5,State,urban/rural,Education,statesector,1,Bihar,NA,Higher,NA,NA,NA,NA
803,1,0,0,1,0,0,5,State,urban/rural,Education,statesector,0,Chandigarh,NA,Secondary,NA,NA,NA,NA
804,1,0.100719638,0.403450608,0.101291709,0.306123227,0.088414796,5,State,urban/rural,Education,statesector,1,Chandigarh,NA,No education / Preschool,NA,NA,NA,NA
805,1,0.369970083,0.184985042,0,0.282659292,0.162385553,5,State,urban/rural,Education,statesector,1,Chandigarh,NA,Primary,NA,NA,NA,NA
806,1,0,0.270066828,0,0.256586879,0.473346293,5,State,urban/rural,Education,statesector,1,Chandigarh,NA,Secondary,NA,NA,NA,NA
807,1,0.871903956,0.106392987,0.018024001,0.003066138,0.000612939,5,State,urban/rural,Education,statesector,0,Chhattisgarh,NA,No education / Preschool,NA,NA,NA,NA
808,1,0.748782873,0.193260878,0.044995416,0.009955178,0.003005668,5,State,urban/rural,Education,statesector,0,Chhattisgarh,NA,Primary,NA,NA,NA,NA
809,1,0.667378604,0.256107301,0.05528127,0.021232828,0,5,State,urban/rural,Education,statesector,0,Chhattisgarh,NA,Secondary,NA,NA,NA,NA
810,1,0.401517838,0.251009315,0.306821018,0.040651821,0,5,State,urban/rural,Education,statesector,0,Chhattisgarh,NA,Higher,NA,NA,NA,NA
811,1,0.47482875,0.52517128,0,0,0,5,State,urban/rural,Education,statesector,0,Chhattisgarh,NA,NA,NA,NA,NA,NA
812,1,0.629623234,0.139954418,0.106271639,0.12009909,0.004051598,5,State,urban/rural,Education,statesector,1,Chhattisgarh,NA,No education / Preschool,NA,NA,NA,NA
813,1,0.52782613,0.220524043,0.129928932,0.083368964,0.038351916,5,State,urban/rural,Education,statesector,1,Chhattisgarh,NA,Primary,NA,NA,NA,NA
814,1,0.362938195,0.154592454,0.33875066,0.100734532,0.042984162,5,State,urban/rural,Education,statesector,1,Chhattisgarh,NA,Secondary,NA,NA,NA,NA
815,1,0.104618102,0.217994109,0,0.157682776,0.519704998,5,State,urban/rural,Education,statesector,1,Chhattisgarh,NA,Higher,NA,NA,NA,NA
816,1,0.684180379,0.268404812,0.045345224,0.002069571,0,5,State,urban/rural,Education,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,No education / Preschool,NA,NA,NA,NA
817,1,0.534364045,0.375850409,0.088364221,0.001421301,0,5,State,urban/rural,Education,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,Primary,NA,NA,NA,NA
818,1,0.563696086,0.305631578,0.05386392,0.023760393,0.053048044,5,State,urban/rural,Education,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,Secondary,NA,NA,NA,NA
819,1,0,0,1,0,0,5,State,urban/rural,Education,statesector,0,Dadra & Nagar Haveli and Daman & Diu,NA,Higher,NA,NA,NA,NA
820,1,0.156514063,0.48747173,0.087074302,0.268939883,0,5,State,urban/rural,Education,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,No education / Preschool,NA,NA,NA,NA
821,1,0,0.438621342,0.344239295,0.190797657,0.026341733,5,State,urban/rural,Education,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,Primary,NA,NA,NA,NA
822,1,0.126827002,0.393079191,0.448386759,0.031707048,0,5,State,urban/rural,Education,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,Secondary,NA,NA,NA,NA
823,1,0,0,1,0,0,5,State,urban/rural,Education,statesector,1,Dadra & Nagar Haveli and Daman & Diu,NA,Higher,NA,NA,NA,NA
824,1,0,0,0.871674657,0,0.128325328,5,State,urban/rural,Education,statesector,0,Delhi,NA,No education / Preschool,NA,NA,NA,NA
825,1,0.210632339,0.340621263,0.417737722,0,0.031008663,5,State,urban/rural,Education,statesector,0,Delhi,NA,Primary,NA,NA,NA,NA
826,1,0,0,1,0,0,5,State,urban/rural,Education,statesector,0,Delhi,NA,Secondary,NA,NA,NA,NA
827,1,0.084515817,0.31326431,0.232541293,0.255290896,0.114387676,5,State,urban/rural,Education,statesector,1,Delhi,NA,No education / Preschool,NA,NA,NA,NA
828,1,0.101233087,0.145990849,0.434526503,0.129922807,0.188326776,5,State,urban/rural,Education,statesector,1,Delhi,NA,Primary,NA,NA,NA,NA
829,1,0.034553763,0.23871623,0.233620882,0.248093322,0.2450158,5,State,urban/rural,Education,statesector,1,Delhi,NA,Secondary,NA,NA,NA,NA
830,1,0,0.555232167,0,0,0.444767833,5,State,urban/rural,Education,statesector,1,Delhi,NA,Higher,NA,NA,NA,NA
831,1,0.651813447,0.176415756,0,0.171770811,0,5,State,urban/rural,Education,statesector,0,Goa,NA,No education / Preschool,NA,NA,NA,NA
832,1,0.110797524,0.236805484,0.320119411,0.332277596,0,5,State,urban/rural,Education,statesector,0,Goa,NA,Primary,NA,NA,NA,NA
833,1,0,0.78234446,0.21765554,0,0,5,State,urban/rural,Education,statesector,0,Goa,NA,Secondary,NA,NA,NA,NA
834,1,0,0,0,0,1,5,State,urban/rural,Education,statesector,0,Goa,NA,Higher,NA,NA,NA,NA
835,1,0,0,0.546375573,0.453624457,0,5,State,urban/rural,Education,statesector,1,Goa,NA,No education / Preschool,NA,NA,NA,NA
836,1,0.610854983,0.389145017,0,0,0,5,State,urban/rural,Education,statesector,1,Goa,NA,Primary,NA,NA,NA,NA
837,1,0,0.568197012,0.431802988,0,0,5,State,urban/rural,Education,statesector,1,Goa,NA,Secondary,NA,NA,NA,NA
838,1,0.721042275,0.227812976,0.043876544,0.007268231,0,5,State,urban/rural,Education,statesector,0,Gujarat,NA,No education / Preschool,NA,NA,NA,NA
839,1,0.586801887,0.306210548,0.080111109,0.025868032,0.001008416,5,State,urban/rural,Education,statesector,0,Gujarat,NA,Primary,NA,NA,NA,NA
840,1,0.538423717,0.360487163,0.076414824,0.023196805,0.001477476,5,State,urban/rural,Education,statesector,0,Gujarat,NA,Secondary,NA,NA,NA,NA
841,1,0.459320992,0.32021445,0.072080664,0.132487878,0.015896013,5,State,urban/rural,Education,statesector,0,Gujarat,NA,Higher,NA,NA,NA,NA
842,1,1,0,0,0,0,5,State,urban/rural,Education,statesector,0,Gujarat,NA,NA,NA,NA,NA,NA
843,1,0.366734236,0.223694742,0.234473422,0.134503663,0.040593926,5,State,urban/rural,Education,statesector,1,Gujarat,NA,No education / Preschool,NA,NA,NA,NA
844,1,0.222995058,0.242777303,0.2348838,0.216796011,0.082547829,5,State,urban/rural,Education,statesector,1,Gujarat,NA,Primary,NA,NA,NA,NA
845,1,0.14970322,0.185755804,0.134533003,0.256022364,0.273985624,5,State,urban/rural,Education,statesector,1,Gujarat,NA,Secondary,NA,NA,NA,NA
846,1,0.091627665,0,0,0,0.908372343,5,State,urban/rural,Education,statesector,1,Gujarat,NA,Higher,NA,NA,NA,NA
847,1,0,0,1,0,0,5,State,urban/rural,Education,statesector,1,Gujarat,NA,NA,NA,NA,NA,NA
848,1,0.271742404,0.395554721,0.201297835,0.112965919,0.018439118,5,State,urban/rural,Education,statesector,0,Haryana,NA,No education / Preschool,NA,NA,NA,NA
849,1,0.165254727,0.370647669,0.285314202,0.157530427,0.021252975,5,State,urban/rural,Education,statesector,0,Haryana,NA,Primary,NA,NA,NA,NA
