,m_poor_1_33,m_poor_1_50,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
2906,0.557451606,0.237915128,4,State,urban/rural,Age,statesector,0,Meghalaya,15-29,NA,NA,NA,NA,NA
2907,0.42886579,0.156054124,4,State,urban/rural,Age,statesector,0,Meghalaya,30 to 45,NA,NA,NA,NA,NA
2908,0.291580915,0.076474883,4,State,urban/rural,Age,statesector,0,Meghalaya,46 to 64,NA,NA,NA,NA,NA
2909,0.344601989,0.070020437,4,State,urban/rural,Age,statesector,0,Meghalaya,65+,NA,NA,NA,NA,NA
2910,0.287876725,0,4,State,urban/rural,Age,statesector,0,Meghalaya,NA,NA,NA,NA,NA,NA
2911,0.107224874,0.009996756,4,State,urban/rural,Age,statesector,1,Meghalaya,15-29,NA,NA,NA,NA,NA
2912,0.113958716,0.017280614,4,State,urban/rural,Age,statesector,1,Meghalaya,30 to 45,NA,NA,NA,NA,NA
2913,0.063580848,0.005473294,4,State,urban/rural,Age,statesector,1,Meghalaya,46 to 64,NA,NA,NA,NA,NA
2914,0.055237602,0,4,State,urban/rural,Age,statesector,1,Meghalaya,65+,NA,NA,NA,NA,NA
2915,0.432071269,0.169283539,4,State,urban/rural,Age,statesector,0,Mizoram,15-29,NA,NA,NA,NA,NA
2916,0.25653109,0.099932693,4,State,urban/rural,Age,statesector,0,Mizoram,30 to 45,NA,NA,NA,NA,NA
2917,0.150002807,0.043399811,4,State,urban/rural,Age,statesector,0,Mizoram,46 to 64,NA,NA,NA,NA,NA
2918,0.128026485,0.027107654,4,State,urban/rural,Age,statesector,0,Mizoram,65+,NA,NA,NA,NA,NA
2919,0,0,4,State,urban/rural,Age,statesector,0,Mizoram,NA,NA,NA,NA,NA,NA
2920,0.056402173,0.00922848,4,State,urban/rural,Age,statesector,1,Mizoram,15-29,NA,NA,NA,NA,NA
2921,0.018621268,0.003014833,4,State,urban/rural,Age,statesector,1,Mizoram,30 to 45,NA,NA,NA,NA,NA
2922,0.016017726,0.000610659,4,State,urban/rural,Age,statesector,1,Mizoram,46 to 64,NA,NA,NA,NA,NA
2923,0.010674276,0,4,State,urban/rural,Age,statesector,1,Mizoram,65+,NA,NA,NA,NA,NA
2924,0,0,4,State,urban/rural,Age,statesector,1,Mizoram,NA,NA,NA,NA,NA,NA
2925,0.399197847,0.10080038,4,State,urban/rural,Age,statesector,0,Nagaland,15-29,NA,NA,NA,NA,NA
2926,0.319856733,0.096597865,4,State,urban/rural,Age,statesector,0,Nagaland,30 to 45,NA,NA,NA,NA,NA
2927,0.251490712,0.04526424,4,State,urban/rural,Age,statesector,0,Nagaland,46 to 64,NA,NA,NA,NA,NA
2928,0.341342062,0.028255578,4,State,urban/rural,Age,statesector,0,Nagaland,65+,NA,NA,NA,NA,NA
2929,0.304314494,0,4,State,urban/rural,Age,statesector,0,Nagaland,NA,NA,NA,NA,NA,NA
2930,0.152645871,0.028375613,4,State,urban/rural,Age,statesector,1,Nagaland,15-29,NA,NA,NA,NA,NA
2931,0.10927368,0.018591223,4,State,urban/rural,Age,statesector,1,Nagaland,30 to 45,NA,NA,NA,NA,NA
2932,0.0760924,0.016040817,4,State,urban/rural,Age,statesector,1,Nagaland,46 to 64,NA,NA,NA,NA,NA
2933,0.088311441,0.012798998,4,State,urban/rural,Age,statesector,1,Nagaland,65+,NA,NA,NA,NA,NA
2934,0.397593349,0,4,State,urban/rural,Age,statesector,1,Nagaland,NA,NA,NA,NA,NA,NA
2935,0.577926576,0.216360778,4,State,urban/rural,Age,statesector,0,Odisha,15-29,NA,NA,NA,NA,NA
2936,0.43223843,0.150029078,4,State,urban/rural,Age,statesector,0,Odisha,30 to 45,NA,NA,NA,NA,NA
2937,0.351582319,0.080084562,4,State,urban/rural,Age,statesector,0,Odisha,46 to 64,NA,NA,NA,NA,NA
2938,0.415050298,0.058598477,4,State,urban/rural,Age,statesector,0,Odisha,65+,NA,NA,NA,NA,NA
2939,0.652609408,0.547459245,4,State,urban/rural,Age,statesector,0,Odisha,NA,NA,NA,NA,NA,NA
2940,0.324239433,0.106811881,4,State,urban/rural,Age,statesector,1,Odisha,15-29,NA,NA,NA,NA,NA
2941,0.158270717,0.051649529,4,State,urban/rural,Age,statesector,1,Odisha,30 to 45,NA,NA,NA,NA,NA
2942,0.096444368,0.019905988,4,State,urban/rural,Age,statesector,1,Odisha,46 to 64,NA,NA,NA,NA,NA
2943,0.101620652,0.01746325,4,State,urban/rural,Age,statesector,1,Odisha,65+,NA,NA,NA,NA,NA
2944,0,0,4,State,urban/rural,Age,statesector,1,Odisha,NA,NA,NA,NA,NA,NA
2945,0.196378767,0.101095006,4,State,urban/rural,Age,statesector,0,Puducherry,15-29,NA,NA,NA,NA,NA
2946,0.070312843,0,4,State,urban/rural,Age,statesector,0,Puducherry,30 to 45,NA,NA,NA,NA,NA
2947,0.056060176,0,4,State,urban/rural,Age,statesector,0,Puducherry,46 to 64,NA,NA,NA,NA,NA
2948,0.166873351,0,4,State,urban/rural,Age,statesector,0,Puducherry,65+,NA,NA,NA,NA,NA
2949,0.011763361,0.004442987,4,State,urban/rural,Age,statesector,1,Puducherry,15-29,NA,NA,NA,NA,NA
2950,0.02623049,0.005993226,4,State,urban/rural,Age,statesector,1,Puducherry,30 to 45,NA,NA,NA,NA,NA
2951,0.021096038,0,4,State,urban/rural,Age,statesector,1,Puducherry,46 to 64,NA,NA,NA,NA,NA
2952,0.040655311,0,4,State,urban/rural,Age,statesector,1,Puducherry,65+,NA,NA,NA,NA,NA
2953,0.206130266,0.043472741,4,State,urban/rural,Age,statesector,0,Punjab,15-29,NA,NA,NA,NA,NA
2954,0.089180559,0.019020144,4,State,urban/rural,Age,statesector,0,Punjab,30 to 45,NA,NA,NA,NA,NA
2955,0.054114692,0.010528614,4,State,urban/rural,Age,statesector,0,Punjab,46 to 64,NA,NA,NA,NA,NA
2956,0.073895909,0.005034138,4,State,urban/rural,Age,statesector,0,Punjab,65+,NA,NA,NA,NA,NA
2957,0.121675245,0.02182178,4,State,urban/rural,Age,statesector,1,Punjab,15-29,NA,NA,NA,NA,NA
2958,0.057411838,0.020279378,4,State,urban/rural,Age,statesector,1,Punjab,30 to 45,NA,NA,NA,NA,NA
2959,0.01962664,0.005011762,4,State,urban/rural,Age,statesector,1,Punjab,46 to 64,NA,NA,NA,NA,NA
2960,0.016888198,0.001428662,4,State,urban/rural,Age,statesector,1,Punjab,65+,NA,NA,NA,NA,NA
2961,0,0,4,State,urban/rural,Age,statesector,1,Punjab,NA,NA,NA,NA,NA,NA
2962,0.519198239,0.201817036,4,State,urban/rural,Age,statesector,0,Rajasthan,15-29,NA,NA,NA,NA,NA
2963,0.395582557,0.160539851,4,State,urban/rural,Age,statesector,0,Rajasthan,30 to 45,NA,NA,NA,NA,NA
2964,0.343599021,0.086278588,4,State,urban/rural,Age,statesector,0,Rajasthan,46 to 64,NA,NA,NA,NA,NA
2965,0.404059947,0.087091185,4,State,urban/rural,Age,statesector,0,Rajasthan,65+,NA,NA,NA,NA,NA
2966,0.374005407,0,4,State,urban/rural,Age,statesector,0,Rajasthan,NA,NA,NA,NA,NA,NA
2967,0.171710387,0.048660975,4,State,urban/rural,Age,statesector,1,Rajasthan,15-29,NA,NA,NA,NA,NA
2968,0.130293906,0.040033497,4,State,urban/rural,Age,statesector,1,Rajasthan,30 to 45,NA,NA,NA,NA,NA
2969,0.061234016,0.012847614,4,State,urban/rural,Age,statesector,1,Rajasthan,46 to 64,NA,NA,NA,NA,NA
2970,0.095487356,0.012530484,4,State,urban/rural,Age,statesector,1,Rajasthan,65+,NA,NA,NA,NA,NA
2971,0,0,4,State,urban/rural,Age,statesector,1,Rajasthan,NA,NA,NA,NA,NA,NA
2972,0.13222149,0.031497937,4,State,urban/rural,Age,statesector,0,Sikkim,15-29,NA,NA,NA,NA,NA
2973,0.060075533,0.005694757,4,State,urban/rural,Age,statesector,0,Sikkim,30 to 45,NA,NA,NA,NA,NA
2974,0.038622651,0.003076735,4,State,urban/rural,Age,statesector,0,Sikkim,46 to 64,NA,NA,NA,NA,NA
2975,0.081768066,0.004630122,4,State,urban/rural,Age,statesector,0,Sikkim,65+,NA,NA,NA,NA,NA
2976,0,0,4,State,urban/rural,Age,statesector,0,Sikkim,NA,NA,NA,NA,NA,NA
2977,0.022912551,0,4,State,urban/rural,Age,statesector,1,Sikkim,15-29,NA,NA,NA,NA,NA
2978,0.027701188,0.001694197,4,State,urban/rural,Age,statesector,1,Sikkim,30 to 45,NA,NA,NA,NA,NA
2979,0.026756963,0,4,State,urban/rural,Age,statesector,1,Sikkim,46 to 64,NA,NA,NA,NA,NA
2980,0.031446047,0,4,State,urban/rural,Age,statesector,1,Sikkim,65+,NA,NA,NA,NA,NA
2981,0.173679173,0.024462471,4,State,urban/rural,Age,statesector,0,Tamil Nadu,15-29,NA,NA,NA,NA,NA
2982,0.105361775,0.012525413,4,State,urban/rural,Age,statesector,0,Tamil Nadu,30 to 45,NA,NA,NA,NA,NA
2983,0.124808677,0.005723716,4,State,urban/rural,Age,statesector,0,Tamil Nadu,46 to 64,NA,NA,NA,NA,NA
2984,0.253609985,0.00552878,4,State,urban/rural,Age,statesector,0,Tamil Nadu,65+,NA,NA,NA,NA,NA
2985,0.24335368,0,4,State,urban/rural,Age,statesector,0,Tamil Nadu,NA,NA,NA,NA,NA,NA
2986,0.046597607,0.008848403,4,State,urban/rural,Age,statesector,1,Tamil Nadu,15-29,NA,NA,NA,NA,NA
2987,0.03045423,0.002158982,4,State,urban/rural,Age,statesector,1,Tamil Nadu,30 to 45,NA,NA,NA,NA,NA
2988,0.025667813,0.00110792,4,State,urban/rural,Age,statesector,1,Tamil Nadu,46 to 64,NA,NA,NA,NA,NA
2989,0.068142764,0.001582397,4,State,urban/rural,Age,statesector,1,Tamil Nadu,65+,NA,NA,NA,NA,NA
2990,0,0,4,State,urban/rural,Age,statesector,1,Tamil Nadu,NA,NA,NA,NA,NA,NA
2991,0.339831144,0.103967354,4,State,urban/rural,Age,statesector,0,Telangana,15-29,NA,NA,NA,NA,NA
2992,0.24708201,0.065363571,4,State,urban/rural,Age,statesector,0,Telangana,30 to 45,NA,NA,NA,NA,NA
2993,0.24943307,0.032337688,4,State,urban/rural,Age,statesector,0,Telangana,46 to 64,NA,NA,NA,NA,NA
2994,0.442643791,0.02389852,4,State,urban/rural,Age,statesector,0,Telangana,65+,NA,NA,NA,NA,NA
2995,0.61735934,0.323514014,4,State,urban/rural,Age,statesector,0,Telangana,NA,NA,NA,NA,NA,NA
2996,0.12498264,0.02906961,4,State,urban/rural,Age,statesector,1,Telangana,15-29,NA,NA,NA,NA,NA
2997,0.065804921,0.011427824,4,State,urban/rural,Age,statesector,1,Telangana,30 to 45,NA,NA,NA,NA,NA
2998,0.036019959,0.00445173,4,State,urban/rural,Age,statesector,1,Telangana,46 to 64,NA,NA,NA,NA,NA
2999,0.081799589,0.003244849,4,State,urban/rural,Age,statesector,1,Telangana,65+,NA,NA,NA,NA,NA
3000,0.423551857,0.152248591,4,State,urban/rural,Age,statesector,0,Tripura,15-29,NA,NA,NA,NA,NA
3001,0.234768242,0.074173234,4,State,urban/rural,Age,statesector,0,Tripura,30 to 45,NA,NA,NA,NA,NA
3002,0.229079321,0.03712802,4,State,urban/rural,Age,statesector,0,Tripura,46 to 64,NA,NA,NA,NA,NA
3003,0.337709516,0.049309764,4,State,urban/rural,Age,statesector,0,Tripura,65+,NA,NA,NA,NA,NA
3004,0.144485623,0.030387461,4,State,urban/rural,Age,statesector,1,Tripura,15-29,NA,NA,NA,NA,NA
3005,0.109558471,0.015787572,4,State,urban/rural,Age,statesector,1,Tripura,30 to 45,NA,NA,NA,NA,NA
3006,0.076820277,0.009452792,4,State,urban/rural,Age,statesector,1,Tripura,46 to 64,NA,NA,NA,NA,NA
3007,0.087635607,0,4,State,urban/rural,Age,statesector,1,Tripura,65+,NA,NA,NA,NA,NA
3008,0,0,4,State,urban/rural,Age,statesector,1,Tripura,NA,NA,NA,NA,NA,NA
3009,0.629914582,0.243552044,4,State,urban/rural,Age,statesector,0,Uttar Pradesh,15-29,NA,NA,NA,NA,NA
3010,0.511894286,0.211646095,4,State,urban/rural,Age,statesector,0,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
3011,0.409729809,0.09451025,4,State,urban/rural,Age,statesector,0,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
3012,0.490125477,0.080879435,4,State,urban/rural,Age,statesector,0,Uttar Pradesh,65+,NA,NA,NA,NA,NA
3013,0.57831347,0.426574707,4,State,urban/rural,Age,statesector,0,Uttar Pradesh,NA,NA,NA,NA,NA,NA
3014,0.227577209,0.072397351,4,State,urban/rural,Age,statesector,1,Uttar Pradesh,15-29,NA,NA,NA,NA,NA
3015,0.18719998,0.074670278,4,State,urban/rural,Age,statesector,1,Uttar Pradesh,30 to 45,NA,NA,NA,NA,NA
3016,0.122596845,0.032713756,4,State,urban/rural,Age,statesector,1,Uttar Pradesh,46 to 64,NA,NA,NA,NA,NA
3017,0.137513384,0.021955064,4,State,urban/rural,Age,statesector,1,Uttar Pradesh,65+,NA,NA,NA,NA,NA
3018,0,0,4,State,urban/rural,Age,statesector,1,Uttar Pradesh,NA,NA,NA,NA,NA,NA
3019,0.367952734,0.095596962,4,State,urban/rural,Age,statesector,0,Uttarakhand,15-29,NA,NA,NA,NA,NA
3020,0.204961166,0.053121522,4,State,urban/rural,Age,statesector,0,Uttarakhand,30 to 45,NA,NA,NA,NA,NA
3021,0.186454594,0.021461008,4,State,urban/rural,Age,statesector,0,Uttarakhand,46 to 64,NA,NA,NA,NA,NA
3022,0.25032872,0.020437477,4,State,urban/rural,Age,statesector,0,Uttarakhand,65+,NA,NA,NA,NA,NA
3023,0,0,4,State,urban/rural,Age,statesector,0,Uttarakhand,NA,NA,NA,NA,NA,NA
3024,0.115915537,0.025186084,4,State,urban/rural,Age,statesector,1,Uttarakhand,15-29,NA,NA,NA,NA,NA
3025,0.103252962,0.031264272,4,State,urban/rural,Age,statesector,1,Uttarakhand,30 to 45,NA,NA,NA,NA,NA
3026,0.038118448,0.009392912,4,State,urban/rural,Age,statesector,1,Uttarakhand,46 to 64,NA,NA,NA,NA,NA
3027,0.036573287,0.004593724,4,State,urban/rural,Age,statesector,1,Uttarakhand,65+,NA,NA,NA,NA,NA
3028,0,0,4,State,urban/rural,Age,statesector,1,Uttarakhand,NA,NA,NA,NA,NA,NA
3029,0.497490883,0.186576888,4,State,urban/rural,Age,statesector,0,West Bengal,15-29,NA,NA,NA,NA,NA
3030,0.325829864,0.09747991,4,State,urban/rural,Age,statesector,0,West Bengal,30 to 45,NA,NA,NA,NA,NA
3031,0.298624307,0.059006415,4,State,urban/rural,Age,statesector,0,West Bengal,46 to 64,NA,NA,NA,NA,NA
3032,0.350828171,0.040195003,4,State,urban/rural,Age,statesector,0,West Bengal,65+,NA,NA,NA,NA,NA
3033,0.333074212,0.119532883,4,State,urban/rural,Age,statesector,0,West Bengal,NA,NA,NA,NA,NA,NA
3034,0.31007129,0.088380605,4,State,urban/rural,Age,statesector,1,West Bengal,15-29,NA,NA,NA,NA,NA
3035,0.181834996,0.047267839,4,State,urban/rural,Age,statesector,1,West Bengal,30 to 45,NA,NA,NA,NA,NA
3036,0.080980279,0.015012314,4,State,urban/rural,Age,statesector,1,West Bengal,46 to 64,NA,NA,NA,NA,NA
3037,0.074072294,0.01627679,4,State,urban/rural,Age,statesector,1,West Bengal,65+,NA,NA,NA,NA,NA
3038,0.481400698,0.16440554,4,National,All,Education,allindia,99,India,NA,No education / Preschool,NA,NA,NA,NA
3039,0.335785002,0.102974288,4,National,All,Education,allindia,99,India,NA,Primary,NA,NA,NA,NA
3040,0.129854068,0.013493854,4,National,All,Education,allindia,99,India,NA,Secondary,NA,NA,NA,NA
3041,0.033866063,0.002004993,4,National,All,Education,allindia,99,India,NA,Higher,NA,NA,NA,NA
3042,0.238547459,0.061713904,4,National,All,Education,allindia,99,India,NA,NA,NA,NA,NA,NA
3043,0.537559152,0.186761141,4,National,urban/rural,Education,indiasector,0,India,NA,No education / Preschool,NA,NA,NA,NA
3044,0.409193933,0.129312173,4,National,urban/rural,Education,indiasector,0,India,NA,Primary,NA,NA,NA,NA
3045,0.195791259,0.020870522,4,National,urban/rural,Education,indiasector,0,India,NA,Secondary,NA,NA,NA,NA
3046,0.08901041,0.005671193,4,National,urban/rural,Education,indiasector,0,India,NA,Higher,NA,NA,NA,NA
3047,0.330188185,0.086373441,4,National,urban/rural,Education,indiasector,0,India,NA,NA,NA,NA,NA,NA
3048,0.253861368,0.073826522,4,National,urban/rural,Education,indiasector,1,India,NA,No education / Preschool,NA,NA,NA,NA
3049,0.142977938,0.033798382,4,National,urban/rural,Education,indiasector,1,India,NA,Primary,NA,NA,NA,NA
3050,0.031237919,0.002461256,4,National,urban/rural,Education,indiasector,1,India,NA,Secondary,NA,NA,NA,NA
3051,0.005555781,0.000122821,4,National,urban/rural,Education,indiasector,1,India,NA,Higher,NA,NA,NA,NA
3052,0.058532912,0.013273925,4,National,urban/rural,Education,indiasector,1,India,NA,NA,NA,NA,NA,NA
3053,0.141698062,0.023056312,4,State,All,Education,state,99,Andaman & Nicobar Islands,NA,No education / Preschool,NA,NA,NA,NA
3054,0.143106595,0.017718785,4,State,All,Education,state,99,Andaman & Nicobar Islands,NA,Primary,NA,NA,NA,NA
3055,0.036888815,0.003359127,4,State,All,Education,state,99,Andaman & Nicobar Islands,NA,Secondary,NA,NA,NA,NA
3056,0.001363469,0,4,State,All,Education,state,99,Andaman & Nicobar Islands,NA,Higher,NA,NA,NA,NA
3057,0.08236558,0,4,State,All,Education,state,99,Andaman & Nicobar Islands,NA,NA,NA,NA,NA,NA
3058,0.297803909,0.049422916,4,State,All,Education,state,99,Andhra Pradesh,NA,No education / Preschool,NA,NA,NA,NA
3059,0.192488894,0.037226174,4,State,All,Education,state,99,Andhra Pradesh,NA,Primary,NA,NA,NA,NA
3060,0.045916587,0.002346679,4,State,All,Education,state,99,Andhra Pradesh,NA,Secondary,NA,NA,NA,NA
3061,0.01747914,0,4,State,All,Education,state,99,Andhra Pradesh,NA,Higher,NA,NA,NA,NA
3062,0.107732654,0,4,State,All,Education,state,99,Andhra Pradesh,NA,NA,NA,NA,NA,NA
3063,0.432355881,0.124839716,4,State,All,Education,state,99,Arunachal Pradesh,NA,No education / Preschool,NA,NA,NA,NA
3064,0.34747076,0.111834124,4,State,All,Education,state,99,Arunachal Pradesh,NA,Primary,NA,NA,NA,NA
3065,0.094498195,0.009024741,4,State,All,Education,state,99,Arunachal Pradesh,NA,Secondary,NA,NA,NA,NA
3066,0.015626561,0,4,State,All,Education,state,99,Arunachal Pradesh,NA,Higher,NA,NA,NA,NA
3067,0.1983165,0,4,State,All,Education,state,99,Arunachal Pradesh,NA,NA,NA,NA,NA,NA
3068,0.5973773,0.243588194,4,State,All,Education,state,99,Assam,NA,No education / Preschool,NA,NA,NA,NA
3069,0.458955646,0.1601419,4,State,All,Education,state,99,Assam,NA,Primary,NA,NA,NA,NA
3070,0.171579614,0.016142156,4,State,All,Education,state,99,Assam,NA,Secondary,NA,NA,NA,NA
3071,0.04687161,0.00186523,4,State,All,Education,state,99,Assam,NA,Higher,NA,NA,NA,NA
3072,0.313290834,0.113794968,4,State,All,Education,state,99,Assam,NA,NA,NA,NA,NA,NA
3073,0.712897122,0.339907974,4,State,All,Education,state,99,Bihar,NA,No education / Preschool,NA,NA,NA,NA
3074,0.602689028,0.287335545,4,State,All,Education,state,99,Bihar,NA,Primary,NA,NA,NA,NA
3075,0.284768194,0.031376746,4,State,All,Education,state,99,Bihar,NA,Secondary,NA,NA,NA,NA
3076,0.090796493,0.004293839,4,State,All,Education,state,99,Bihar,NA,Higher,NA,NA,NA,NA
3077,0.339319885,0.138623208,4,State,All,Education,state,99,Bihar,NA,NA,NA,NA,NA,NA
3078,0.158035427,0.021131214,4,State,All,Education,state,99,Chandigarh,NA,No education / Preschool,NA,NA,NA,NA
3079,0.134775743,0.056907326,4,State,All,Education,state,99,Chandigarh,NA,Primary,NA,NA,NA,NA
3080,0.016133945,0.003395932,4,State,All,Education,state,99,Chandigarh,NA,Secondary,NA,NA,NA,NA
3081,0,0,4,State,All,Education,state,99,Chandigarh,NA,Higher,NA,NA,NA,NA
3082,0.577837646,0.15792419,4,State,All,Education,state,99,Chhattisgarh,NA,No education / Preschool,NA,NA,NA,NA
3083,0.462075472,0.121036038,4,State,All,Education,state,99,Chhattisgarh,NA,Primary,NA,NA,NA,NA
3084,0.22810939,0.019096959,4,State,All,Education,state,99,Chhattisgarh,NA,Secondary,NA,NA,NA,NA
3085,0.053981084,0.006672863,4,State,All,Education,state,99,Chhattisgarh,NA,Higher,NA,NA,NA,NA
3086,0.296306312,0.011840737,4,State,All,Education,state,99,Chhattisgarh,NA,NA,NA,NA,NA,NA
3087,0.616192818,0.156003416,4,State,All,Education,state,99,Dadra & Nagar Haveli,NA,No education / Preschool,NA,NA,NA,NA
3088,0.401663989,0.112938985,4,State,All,Education,state,99,Dadra & Nagar Haveli,NA,Primary,NA,NA,NA,NA
3089,0.140142485,0.021497102,4,State,All,Education,state,99,Dadra & Nagar Haveli,NA,Secondary,NA,NA,NA,NA
3090,0.02897696,0.010066533,4,State,All,Education,state,99,Dadra & Nagar Haveli,NA,Higher,NA,NA,NA,NA
3091,0.486460567,0.160343274,4,State,All,Education,state,99,Dadra & Nagar Haveli,NA,NA,NA,NA,NA,NA
3092,0.175644428,0.029992653,4,State,All,Education,state,99,Daman & Diu,NA,No education / Preschool,NA,NA,NA,NA
3093,0.084234752,0.023186343,4,State,All,Education,state,99,Daman & Diu,NA,Primary,NA,NA,NA,NA
3094,0.018591078,0.002198918,4,State,All,Education,state,99,Daman & Diu,NA,Secondary,NA,NA,NA,NA
3095,0.023289923,0,4,State,All,Education,state,99,Daman & Diu,NA,Higher,NA,NA,NA,NA
3096,0,0,4,State,All,Education,state,99,Daman & Diu,NA,NA,NA,NA,NA,NA
3097,0.125497028,0.03591064,4,State,All,Education,state,99,Delhi,NA,No education / Preschool,NA,NA,NA,NA
3098,0.082912005,0.020930456,4,State,All,Education,state,99,Delhi,NA,Primary,NA,NA,NA,NA
3099,0.013441721,0.000388553,4,State,All,Education,state,99,Delhi,NA,Secondary,NA,NA,NA,NA
3100,0.00240016,0,4,State,All,Education,state,99,Delhi,NA,Higher,NA,NA,NA,NA
3101,0.012842404,0,4,State,All,Education,state,99,Delhi,NA,NA,NA,NA,NA,NA
3102,0.148526251,0.017451363,4,State,All,Education,state,99,Goa,NA,No education / Preschool,NA,NA,NA,NA
3103,0.104110725,0.008259764,4,State,All,Education,state,99,Goa,NA,Primary,NA,NA,NA,NA
3104,0.009965178,0.001193276,4,State,All,Education,state,99,Goa,NA,Secondary,NA,NA,NA,NA
3105,0.006984738,0,4,State,All,Education,state,99,Goa,NA,Higher,NA,NA,NA,NA
3106,0,0,4,State,All,Education,state,99,Goa,NA,NA,NA,NA,NA,NA
3107,0.422063291,0.116619565,4,State,All,Education,state,99,Gujarat,NA,No education / Preschool,NA,NA,NA,NA
3108,0.266284764,0.065006912,4,State,All,Education,state,99,Gujarat,NA,Primary,NA,NA,NA,NA
3109,0.10093502,0.009996477,4,State,All,Education,state,99,Gujarat,NA,Secondary,NA,NA,NA,NA
3110,0.017828269,0.000804888,4,State,All,Education,state,99,Gujarat,NA,Higher,NA,NA,NA,NA
3111,0.189280882,0.025402164,4,State,All,Education,state,99,Gujarat,NA,NA,NA,NA,NA,NA
3112,0.21361202,0.055509757,4,State,All,Education,state,99,Haryana,NA,No education / Preschool,NA,NA,NA,NA
3113,0.192411706,0.049706046,4,State,All,Education,state,99,Haryana,NA,Primary,NA,NA,NA,NA
3114,0.043796401,0.004244221,4,State,All,Education,state,99,Haryana,NA,Secondary,NA,NA,NA,NA
3115,0.013774998,0,4,State,All,Education,state,99,Haryana,NA,Higher,NA,NA,NA,NA
3116,0.025515016,0,4,State,All,Education,state,99,Haryana,NA,NA,NA,NA,NA,NA
3117,0.171245337,0.012787912,4,State,All,Education,state,99,Himachal Pradesh,NA,No education / Preschool,NA,NA,NA,NA
3118,0.129605919,0.009705481,4,State,All,Education,state,99,Himachal Pradesh,NA,Primary,NA,NA,NA,NA
3119,0.045408767,0.001242638,4,State,All,Education,state,99,Himachal Pradesh,NA,Secondary,NA,NA,NA,NA
3120,0.002687403,0,4,State,All,Education,state,99,Himachal Pradesh,NA,Higher,NA,NA,NA,NA
3121,0.130111426,0.030629674,4,State,All,Education,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA
3122,0.248090982,0.06405507,4,State,All,Education,state,99,Jammu & Kashmir,NA,No education / Preschool,NA,NA,NA,NA
3123,0.237637207,0.057121854,4,State,All,Education,state,99,Jammu & Kashmir,NA,Primary,NA,NA,NA,NA
3124,0.085358292,0.006157552,4,State,All,Education,state,99,Jammu & Kashmir,NA,Secondary,NA,NA,NA,NA
3125,0.014892912,0.00053032,4,State,All,Education,state,99,Jammu & Kashmir,NA,Higher,NA,NA,NA,NA
3126,0.090327561,0.032462109,4,State,All,Education,state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
3127,0.66330415,0.269016922,4,State,All,Education,state,99,Jharkhand,NA,No education / Preschool,NA,NA,NA,NA
3128,0.584687591,0.225601032,4,State,All,Education,state,99,Jharkhand,NA,Primary,NA,NA,NA,NA
3129,0.285892338,0.03082386,4,State,All,Education,state,99,Jharkhand,NA,Secondary,NA,NA,NA,NA
3130,0.085410699,0.003920604,4,State,All,Education,state,99,Jharkhand,NA,Higher,NA,NA,NA,NA
3131,0.509069741,0.123053141,4,State,All,Education,state,99,Jharkhand,NA,NA,NA,NA,NA,NA
3132,0.330505311,0.064237587,4,State,All,Education,state,99,Karnataka,NA,No education / Preschool,NA,NA,NA,NA
3133,0.193101272,0.036638077,4,State,All,Education,state,99,Karnataka,NA,Primary,NA,NA,NA,NA
3134,0.076012053,0.003047728,4,State,All,Education,state,99,Karnataka,NA,Secondary,NA,NA,NA,NA
3135,0.015221917,0,4,State,All,Education,state,99,Karnataka,NA,Higher,NA,NA,NA,NA
3136,0.123106688,0,4,State,All,Education,state,99,Karnataka,NA,NA,NA,NA,NA,NA
3137,0.082876638,0.003860977,4,State,All,Education,state,99,Kerala,NA,No education / Preschool,NA,NA,NA,NA
3138,0.021060675,0.000464972,4,State,All,Education,state,99,Kerala,NA,Primary,NA,NA,NA,NA
3139,0.005180344,0.000146809,4,State,All,Education,state,99,Kerala,NA,Secondary,NA,NA,NA,NA
3140,0,0,4,State,All,Education,state,99,Kerala,NA,Higher,NA,NA,NA,NA
3141,0.007996438,0,4,State,All,Education,state,99,Kerala,NA,NA,NA,NA,NA,NA
3142,0,0,4,State,All,Education,state,99,Lakshadweep,NA,No education / Preschool,NA,NA,NA,NA
3143,0.010157788,0,4,State,All,Education,state,99,Lakshadweep,NA,Primary,NA,NA,NA,NA
3144,0.014907576,0,4,State,All,Education,state,99,Lakshadweep,NA,Secondary,NA,NA,NA,NA
